,CustomerID,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,Overall_Score,Segment
2264,17824,-51,13,298.4,3,0,0,3,Low Value
2265,17832,-50,61,155.37,3,0,0,3,Low Value
2266,17836,-47,24,110.21000000000001,3,0,0,3,Low Value
2267,17844,-107,5,51.559999999999995,3,0,0,3,Low Value
2268,17846,-85,1,2033.1,3,0,0,3,Low Value
2269,17848,-81,51,901.1999999999999,3,0,0,3,Low Value
2270,17869,-107,40,428.18,3,0,0,3,Low Value
2271,17873,-80,46,1764.3600000000001,3,0,0,3,Low Value
2272,17878,-44,26,379.45,3,0,0,3,Low Value
2273,17892,-56,28,244.1,3,0,0,3,Low Value
2274,17895,-44,16,98.0,3,0,0,3,Low Value
2275,17898,-85,28,152.06,3,0,0,3,Low Value
2276,17905,-71,34,800.24,3,0,0,3,Low Value
2277,17913,-59,59,411.6,3,0,0,3,Low Value
2278,17917,-45,94,341.28,3,0,0,3,Low Value
2279,17919,-88,23,1304.04,3,0,0,3,Low Value
2280,17928,-45,23,212.54,3,0,0,3,Low Value
2281,17934,-52,21,704.25,3,0,0,3,Low Value
2282,17940,-49,23,1983.5800000000002,3,0,0,3,Low Value
2283,17950,-72,72,472.12,3,0,0,3,Low Value
2284,17957,-66,31,111.68,3,0,0,3,Low Value
2285,17973,-52,15,337.04,3,0,0,3,Low Value
2286,17986,-56,1,20.8,3,0,0,3,Low Value
2287,18008,-70,30,2116.19,3,0,0,3,Low Value
2288,18017,-81,3,523.0,3,0,0,3,Low Value
2289,18018,-108,29,122.14,3,0,0,3,Low Value
2290,18019,-52,5,38.45,3,0,0,3,Low Value
2291,18027,-99,21,115.31,3,0,0,3,Low Value
2292,18033,-65,34,97.97,3,0,0,3,Low Value
2293,18042,-54,7,165.04999999999998,3,0,0,3,Low Value
2294,18045,-45,47,189.4,3,0,0,3,Low Value
2295,18053,-66,21,297.07,3,0,0,3,Low Value
2296,18066,-75,10,318.0,3,0,0,3,Low Value
2297,18087,-98,7,3770.1199999999994,3,0,0,3,Low Value
2298,18088,-61,39,167.67000000000002,3,0,0,3,Low Value
2299,18093,-93,38,2083.42,3,0,0,3,Low Value
2300,18094,-82,70,3017.3,3,0,0,3,Low Value
2301,18126,-61,56,206.82999999999998,3,0,0,3,Low Value
2302,18136,-63,39,761.83,3,0,0,3,Low Value
2303,18147,-46,7,179.33999999999997,3,0,0,3,Low Value
2304,18149,-51,16,612.0799999999999,3,0,0,3,Low Value
2305,18155,-75,28,347.82,3,0,0,3,Low Value
2306,18160,-57,39,638.0600000000001,3,0,0,3,Low Value
2307,18169,-61,9,202.65,3,0,0,3,Low Value
2308,18171,-59,56,1208.51,3,0,0,3,Low Value
2309,18173,-87,31,2106.84,3,0,0,3,Low Value
2310,18189,-78,69,1084.34,3,0,0,3,Low Value
2311,18192,-72,45,957.97,3,0,0,3,Low Value
2312,18194,-64,9,896.0,3,0,0,3,Low Value
2313,18200,-106,32,163.8,3,0,0,3,Low Value
2314,18215,-89,13,299.34000000000003,3,0,0,3,Low Value
2315,18222,-93,19,443.0,3,0,0,3,Low Value
2316,18228,-50,32,769.2,3,0,0,3,Low Value
2317,18232,-82,40,582.47,3,0,0,3,Low Value
2318,18240,-46,6,422.58,3,0,0,3,Low Value
2319,18242,-72,78,2232.4900000000002,3,0,0,3,Low Value
2320,18251,-87,16,4314.72,3,0,0,3,Low Value
2321,18252,-51,98,526.67,3,0,0,3,Low Value
2322,18255,-89,6,103.3,3,0,0,3,Low Value
2323,18265,-72,46,801.51,3,0,0,3,Low Value
2324,18277,-58,9,97.63,3,0,0,3,Low Value
2325,18278,-74,9,173.9,3,0,0,3,Low Value
2326,12353,-204,4,89.0,1,0,0,1,Low Value
2327,12354,-232,58,1079.4,1,0,0,1,Low Value
2328,12355,-214,13,459.4,1,0,0,1,Low Value
2329,12361,-287,10,189.9,1,0,0,1,Low Value
2330,12365,-291,23,320.69,1,0,0,1,Low Value
2331,12414,-217,18,562.41,1,0,0,1,Low Value
2332,12447,-243,26,476.49,1,0,0,1,Low Value
2333,12506,-233,23,73.5,1,0,0,1,Low Value
2334,12509,-284,7,176.5,1,0,0,1,Low Value
2335,12514,-267,51,1017.68,1,0,0,1,Low Value
2336,12564,-261,21,456.9,1,0,0,1,Low Value
2337,12565,-282,10,131.17,1,0,0,1,Low Value
2338,12573,-227,28,160.54000000000002,1,0,0,1,Low Value
2339,12580,-247,24,415.7,1,0,0,1,Low Value
2340,12582,-239,22,511.36,1,0,0,1,Low Value
2341,12585,-234,97,1982.81,1,0,0,1,Low Value
2342,12614,-278,20,315.6,1,0,0,1,Low Value
2343,12622,-232,11,180.1,1,0,0,1,Low Value
2344,12623,-276,18,305.1,1,0,0,1,Low Value
2345,12625,-212,91,2614.32,1,0,0,1,Low Value
2346,12639,-239,22,486.1,1,0,0,1,Low Value
2347,12690,-206,16,389.01,1,0,0,1,Low Value
2348,12733,-234,22,383.95,1,0,0,1,Low Value
2349,12754,-236,65,2949.12,1,0,0,1,Low Value
2350,12755,-250,6,2203.2,1,0,0,1,Low Value
2351,12769,-239,32,1143.6,1,0,0,1,Low Value
2352,12770,-211,12,1351.45,1,0,0,1,Low Value
2353,12792,-257,25,400.53999999999996,1,0,0,1,Low Value
2354,12811,-261,31,514.85,1,0,0,1,Low Value
2355,12817,-281,4,166.04,1,0,0,1,Low Value
2356,12821,-214,6,92.72,1,0,0,1,Low Value
2357,12831,-262,9,215.05,1,0,0,1,Low Value
2358,12834,-283,18,312.38,1,0,0,1,Low Value
2359,12845,-267,27,354.09,1,0,0,1,Low Value
2360,12852,-290,20,299.75,1,0,0,1,Low Value
2361,12857,-211,46,1106.4,1,0,0,1,Low Value
2362,12866,-283,26,559.12,1,0,0,1,Low Value
2363,12873,-282,4,374.0,1,0,0,1,Low Value
2364,12881,-276,7,298.0,1,0,0,1,Low Value
2365,12888,-214,7,313.77,1,0,0,1,Low Value
2366,12897,-205,4,216.5,1,0,0,1,Low Value
2367,12902,-265,10,138.68,1,0,0,1,Low Value
2368,12945,-288,23,462.95,1,0,0,1,Low Value
2369,12976,-212,22,738.6,1,0,0,1,Low Value
2370,12982,-240,34,377.2,1,0,0,1,Low Value
2371,13043,-254,14,471.57,1,0,0,1,Low Value
2372,13044,-291,33,560.47,1,0,0,1,Low Value
2373,13052,-212,18,348.15000000000003,1,0,0,1,Low Value
2374,13059,-250,8,183.4,1,0,0,1,Low Value
2375,13060,-254,15,307.53,1,0,0,1,Low Value
2376,13072,-267,7,177.15,1,0,0,1,Low Value
2377,13101,-234,8,101.19,1,0,0,1,Low Value
2378,13120,-239,1,30.599999999999998,1,0,0,1,Low Value
2379,13121,-269,53,254.73,1,0,0,1,Low Value
2380,13132,-262,3,77.3,1,0,0,1,Low Value
2381,13133,-274,7,109.8,1,0,0,1,Low Value
2382,13151,-203,75,1250.3700000000001,1,0,0,1,Low Value
2383,13166,-282,42,414.7,1,0,0,1,Low Value
2384,13185,-268,1,71.4,1,0,0,1,Low Value
2385,13216,-268,5,333.74,1,0,0,1,Low Value
2386,13221,-240,66,847.41,1,0,0,1,Low Value
2387,13226,-273,16,108.21000000000001,1,0,0,1,Low Value
2388,13227,-202,9,257.7,1,0,0,1,Low Value
2389,13229,-226,10,160.95,1,0,0,1,Low Value
2390,13235,-212,59,101.17000000000007,1,0,0,1,Low Value
2391,13239,-262,22,329.56,1,0,0,1,Low Value
2392,13243,-203,58,600.07,1,0,0,1,Low Value
2393,13261,-269,9,944.1,1,0,0,1,Low Value
2394,13262,-263,11,200.29,1,0,0,1,Low Value
2395,13299,-268,5,142.5,1,0,0,1,Low Value
2396,13341,-261,42,775.85,1,0,0,1,Low Value
2397,13345,-277,22,377.6,1,0,0,1,Low Value
2398,13357,-257,90,609.95,1,0,0,1,Low Value
2399,13358,-269,29,439.03,1,0,0,1,Low Value
2400,13368,-257,29,623.4,1,0,0,1,Low Value
2401,13382,-281,15,222.99,1,0,0,1,Low Value
2402,13391,-204,1,59.8,1,0,0,1,Low Value
2403,13439,-255,54,283.71,1,0,0,1,Low Value
2404,13452,-259,2,590.0,1,0,0,1,Low Value
2405,13474,-236,64,229.59,1,0,0,1,Low Value
2406,13482,-232,11,184.64,1,0,0,1,Low Value
2407,13484,-241,8,313.8,1,0,0,1,Low Value
2408,13485,-233,23,454.24,1,0,0,1,Low Value
2409,13493,-275,8,618.63,1,0,0,1,Low Value
2410,13497,-283,20,321.05,1,0,0,1,Low Value
2411,13501,-243,53,1310.47,1,0,0,1,Low Value
2412,13508,-244,12,110.97,1,0,0,1,Low Value
2413,13512,-261,15,251.21,1,0,0,1,Low Value
2414,13531,-205,22,483.8,1,0,0,1,Low Value
2415,13561,-216,14,141.85999999999999,1,0,0,1,Low Value
2416,13570,-243,27,239.49,1,0,0,1,Low Value
2417,13572,-206,33,1384.25,1,0,0,1,Low Value
2418,13626,-253,19,257.23,1,0,0,1,Low Value
2419,13642,-216,66,354.8,1,0,0,1,Low Value
2420,13649,-257,23,346.6,1,0,0,1,Low Value
2421,13684,-286,31,64.23,1,0,0,1,Low Value
2422,13707,-267,48,806.41,1,0,0,1,Low Value
2423,13708,-271,51,296.88,1,0,0,1,Low Value
2424,13711,-219,13,252.06,1,0,0,1,Low Value
2425,13712,-247,10,228.84,1,0,0,1,Low Value
2426,13716,-269,21,138.28,1,0,0,1,Low Value
2427,13718,-246,12,306.55,1,0,0,1,Low Value
2428,13723,-217,6,199.85000000000002,1,0,0,1,Low Value
2429,13731,-219,38,610.59,1,0,0,1,Low Value
2430,13740,-241,23,350.75,1,0,0,1,Low Value
2431,13751,-288,9,296.25,1,0,0,1,Low Value
2432,13753,-288,35,741.26,1,0,0,1,Low Value
2433,13762,-204,14,3.552713678800501e-15,1,0,0,1,Low Value
2434,13781,-251,17,127.84,1,0,0,1,Low Value
2435,13803,-255,17,277.07,1,0,0,1,Low Value
2436,13837,-212,19,271.24,1,0,0,1,Low Value
2437,13841,-253,1,85.0,1,0,0,1,Low Value
2438,13863,-245,22,299.56,1,0,0,1,Low Value
2439,13887,-204,19,349.55,1,0,0,1,Low Value
2440,13934,-264,31,922.1,1,0,0,1,Low Value
2441,13973,-287,11,264.7,1,0,0,1,Low Value
2442,13976,-207,10,357.98,1,0,0,1,Low Value
2443,13990,-213,16,311.3,1,0,0,1,Low Value
2444,14000,-206,16,633.71,1,0,0,1,Low Value
2445,14012,-278,11,328.8,1,0,0,1,Low Value
2446,14022,-225,28,440.0,1,0,0,1,Low Value
2447,14036,-285,38,626.65,1,0,0,1,Low Value
2448,14041,-266,21,141.41,1,0,0,1,Low Value
2449,14046,-284,14,154.99,1,0,0,1,Low Value
2450,14048,-277,88,375.13,1,0,0,1,Low Value
2451,14059,-267,8,183.6,1,0,0,1,Low Value
2452,14066,-267,7,152.55,1,0,0,1,Low Value
2453,14114,-274,15,386.53,1,0,0,1,Low Value
2454,14148,-234,3,157.2,1,0,0,1,Low Value
2455,14149,-213,40,259.43,1,0,0,1,Low Value
2456,14154,-239,52,1345.62,1,0,0,1,Low Value
2457,14155,-266,6,118.75,1,0,0,1,Low Value
2458,14165,-276,25,122.53999999999999,1,0,0,1,Low Value
2459,14195,-202,8,962.7,1,0,0,1,Low Value
2460,14199,-218,2,185.39999999999998,1,0,0,1,Low Value
2461,14206,-239,21,308.26,1,0,0,1,Low Value
2462,14220,-247,21,632.4,1,0,0,1,Low Value
2463,14242,-235,16,280.55,1,0,0,1,Low Value
2464,14247,-278,20,136.76999999999998,1,0,0,1,Low Value
2465,14256,-254,54,935.0600000000001,1,0,0,1,Low Value
2466,14271,-226,10,112.32,1,0,0,1,Low Value
2467,14288,-212,17,413.85,1,0,0,1,Low Value
2468,14304,-223,27,197.1,1,0,0,1,Low Value
2469,14311,-225,27,229.71,1,0,0,1,Low Value
2470,14320,-207,42,343.11,1,0,0,1,Low Value
2471,14326,-235,9,166.85,1,0,0,1,Low Value
2472,14339,-235,18,289.90999999999997,1,0,0,1,Low Value
2473,14340,-219,6,134.7,1,0,0,1,Low Value
2474,14348,-260,18,409.57,1,0,0,1,Low Value
2475,14350,-271,21,258.7,1,0,0,1,Low Value
2476,14353,-215,6,90.6,1,0,0,1,Low Value
2477,14393,-218,5,67.95,1,0,0,1,Low Value
2478,14423,-218,3,265.2,1,0,0,1,Low Value
2479,14476,-257,19,215.7,1,0,0,1,Low Value
2480,14479,-254,18,316.25,1,0,0,1,Low Value
2481,14489,-207,30,463.38,1,0,0,1,Low Value
2482,14532,-236,64,932.85,1,0,0,1,Low Value
2483,14536,-260,19,171.8,1,0,0,1,Low Value
2484,14570,-281,29,218.06,1,0,0,1,Low Value
2485,14586,-227,27,134.16,1,0,0,1,Low Value
2486,14603,-275,2,660.0,1,0,0,1,Low Value
2487,14616,-243,3,406.08000000000004,1,0,0,1,Low Value
2488,14619,-239,22,379.51,1,0,0,1,Low Value
2489,14620,-204,30,393.28000000000003,1,0,0,1,Low Value
2490,14632,-263,8,114.56,1,0,0,1,Low Value
2491,14633,-266,20,344.90000000000003,1,0,0,1,Low Value
2492,14672,-235,61,765.55,1,0,0,1,Low Value
2493,14689,-209,13,112.8,1,0,0,1,Low Value
2494,14693,-264,8,172.9,1,0,0,1,Low Value
2495,14697,-218,22,188.60999999999999,1,0,0,1,Low Value
2496,14699,-214,8,109.13000000000001,1,0,0,1,Low Value
2497,14727,-274,10,268.58,1,0,0,1,Low Value
2498,14747,-248,19,294.3,1,0,0,1,Low Value
2499,14762,-264,21,300.52,1,0,0,1,Low Value
2500,14770,-232,52,876.42,1,0,0,1,Low Value
2501,14779,-281,41,386.15,1,0,0,1,Low Value
2502,14840,-268,4,62.85,1,0,0,1,Low Value
2503,14870,-262,13,327.25,1,0,0,1,Low Value
2504,14873,-210,28,519.68,1,0,0,1,Low Value
2505,14886,-253,18,364.8,1,0,0,1,Low Value
2506,14888,-207,20,369.2,1,0,0,1,Low Value
2507,14890,-254,7,125.65,1,0,0,1,Low Value
2508,14896,-205,43,468.77000000000004,1,0,0,1,Low Value
2509,14920,-213,57,977.77,1,0,0,1,Low Value
2510,14924,-246,10,310.05,1,0,0,1,Low Value
2511,14957,-253,12,58.49,1,0,0,1,Low Value
2512,14962,-271,5,126.7,1,0,0,1,Low Value
2513,14964,-247,13,206.21,1,0,0,1,Low Value
2514,14981,-246,8,102.12,1,0,0,1,Low Value
2515,14988,-212,40,334.54,1,0,0,1,Low Value
2516,15019,-267,70,266.0,1,0,0,1,Low Value
2517,15032,-256,55,4464.1,1,0,0,1,Low Value
2518,15047,-270,22,343.62,1,0,0,1,Low Value
2519,15049,-274,3,121.17000000000002,1,0,0,1,Low Value
2520,15057,-275,25,1489.5,1,0,0,1,Low Value
2521,15063,-213,5,370.79999999999995,1,0,0,1,Low Value
2522,15079,-213,48,893.66,1,0,0,1,Low Value
2523,15083,-257,5,88.2,1,0,0,1,Low Value
2524,15087,-282,15,306.94,1,0,0,1,Low Value
2525,15092,-215,26,457.81,1,0,0,1,Low Value
2526,15109,-241,31,463.75,1,0,0,1,Low Value
2527,15119,-246,14,266.4,1,0,0,1,Low Value
2528,15135,-233,10,127.15,1,0,0,1,Low Value
2529,15139,-240,13,178.96,1,0,0,1,Low Value
2530,15143,-226,14,259.45,1,0,0,1,Low Value
2531,15147,-219,29,608.65,1,0,0,1,Low Value
2532,15178,-260,3,40.5,1,0,0,1,Low Value
2533,15210,-225,20,331.18,1,0,0,1,Low Value
2534,15212,-239,7,88.94999999999999,1,0,0,1,Low Value
2535,15223,-226,32,454.90000000000003,1,0,0,1,Low Value
2536,15225,-234,23,409.40000000000003,1,0,0,1,Low Value
2537,15230,-239,23,429.6,1,0,0,1,Low Value
2538,15234,-277,14,197.0,1,0,0,1,Low Value
2539,15246,-238,33,514.15,1,0,0,1,Low Value
2540,15257,-281,8,232.14999999999998,1,0,0,1,Low Value
2541,15303,-290,31,574.02,1,0,0,1,Low Value
2542,15308,-271,21,302.27,1,0,0,1,Low Value
2543,15319,-284,16,204.5,1,0,0,1,Low Value
2544,15333,-208,16,1028.56,1,0,0,1,Low Value
2545,15353,-255,63,777.02,1,0,0,1,Low Value
2546,15363,-241,17,318.05,1,0,0,1,Low Value
2547,15381,-214,8,596.85,1,0,0,1,Low Value
2548,15388,-270,10,140.54,1,0,0,1,Low Value
2549,15397,-290,6,94.0,1,0,0,1,Low Value
2550,15408,-264,34,267.18,1,0,0,1,Low Value
2551,15424,-254,17,383.34,1,0,0,1,Low Value
2552,15437,-262,45,200.16,1,0,0,1,Low Value
2553,15442,-249,2,594.0,1,0,0,1,Low Value
2554,15445,-264,5,113.5,1,0,0,1,Low Value
2555,15456,-283,60,447.22,1,0,0,1,Low Value
2556,15457,-262,58,237.07,1,0,0,1,Low Value
2557,15517,-233,27,267.03,1,0,0,1,Low Value
2558,15528,-254,26,229.33,1,0,0,1,Low Value
2559,15543,-288,28,127.86,1,0,0,1,Low Value
2560,15552,-217,17,90.12,1,0,0,1,Low Value
2561,15554,-278,14,217.2,1,0,0,1,Low Value
2562,15589,-253,30,456.58,1,0,0,1,Low Value
2563,15590,-289,1,-30.19,1,0,0,1,Low Value
2564,15648,-204,28,599.9,1,0,0,1,Low Value
2565,15655,-233,37,511.32,1,0,0,1,Low Value
2566,15668,-218,1,76.32000000000001,1,0,0,1,Low Value
2567,15691,-252,2,136.8,1,0,0,1,Low Value
2568,15695,-267,22,409.98,1,0,0,1,Low Value
2569,15703,-265,5,211.5,1,0,0,1,Low Value
2570,15709,-284,6,133.25,1,0,0,1,Low Value
2571,15717,-234,7,150.3,1,0,0,1,Low Value
2572,15732,-212,14,294.12,1,0,0,1,Low Value
2573,15733,-283,10,162.3,1,0,0,1,Low Value
2574,15759,-218,7,253.04,1,0,0,1,Low Value
2575,15775,-245,7,104.9,1,0,0,1,Low Value
2576,15777,-241,22,1021.61,1,0,0,1,Low Value
2577,15813,-208,40,1303.9099999999999,1,0,0,1,Low Value
2578,15832,-254,54,836.79,1,0,0,1,Low Value
2579,15869,-277,15,149.64,1,0,0,1,Low Value
2580,15891,-227,62,524.52,1,0,0,1,Low Value
2581,15894,-253,41,263.55,1,0,0,1,Low Value
2582,15917,-248,12,123.1,1,0,0,1,Low Value
2583,15935,-239,12,416.86,1,0,0,1,Low Value
2584,15944,-277,6,325.1,1,0,0,1,Low Value
2585,15973,-236,6,99.77000000000002,1,0,0,1,Low Value
2586,16006,-211,8,101.4,1,0,0,1,Low Value
2587,16010,-246,86,407.5,1,0,0,1,Low Value
2588,16022,-260,76,628.28,1,0,0,1,Low Value
2589,16037,-270,39,855.02,1,0,0,1,Low Value
2590,16055,-221,8,134.8,1,0,0,1,Low Value
2591,16061,-269,1,-29.95,1,0,0,1,Low Value
2592,16063,-260,23,335.32,1,0,0,1,Low Value
2593,16072,-288,23,584.3199999999999,1,0,0,1,Low Value
2594,16078,-284,1,79.2,1,0,0,1,Low Value
2595,16096,-264,12,320.62,1,0,0,1,Low Value
2596,16097,-240,10,185.04999999999998,1,0,0,1,Low Value
2597,16105,-249,13,336.96,1,0,0,1,Low Value
2598,16109,-219,18,611.88,1,0,0,1,Low Value
2599,16116,-206,35,592.88,1,0,0,1,Low Value
2600,16135,-263,21,517.55,1,0,0,1,Low Value
2601,16142,-250,37,535.34,1,0,0,1,Low Value
2602,16144,-247,1,175.2,1,0,0,1,Low Value
2603,16152,-269,29,1829.04,1,0,0,1,Low Value
2604,16159,-282,14,348.2,1,0,0,1,Low Value
2605,16162,-252,2,37.4,1,0,0,1,Low Value
2606,16163,-225,7,441.59999999999997,1,0,0,1,Low Value
2607,16193,-237,19,314.45,1,0,0,1,Low Value
2608,16216,-267,37,914.9300000000001,1,0,0,1,Low Value
2609,16217,-235,19,259.39000000000004,1,0,0,1,Low Value
2610,16226,-203,8,255.12,1,0,0,1,Low Value
2611,16227,-219,7,308.32000000000005,1,0,0,1,Low Value
2612,16244,-212,91,1522.75,1,0,0,1,Low Value
2613,16250,-261,24,389.44,1,0,0,1,Low Value
2614,16256,-258,14,732.63,1,0,0,1,Low Value
2615,16297,-213,23,275.4,1,0,0,1,Low Value
2616,16306,-214,44,602.27,1,0,0,1,Low Value
2617,16319,-218,3,404.40000000000003,1,0,0,1,Low Value
2618,16339,-284,20,109.95,1,0,0,1,Low Value
2619,16349,-291,9,53.5,1,0,0,1,Low Value
2620,16377,-267,5,676.2,1,0,0,1,Low Value
2621,16378,-247,23,362.95,1,0,0,1,Low Value
2622,16392,-270,45,221.19,1,0,0,1,Low Value
2623,16402,-265,60,299.6,1,0,0,1,Low Value
2624,16427,-263,9,241.06,1,0,0,1,Low Value
2625,16431,-213,83,642.81,1,0,0,1,Low Value
2626,16457,-218,9,208.36,1,0,0,1,Low Value
2627,16471,-275,13,223.95000000000002,1,0,0,1,Low Value
2628,16517,-277,17,162.7,1,0,0,1,Low Value
2629,16546,-291,31,-95.93,1,0,0,1,Low Value
2630,16552,-243,17,379.73,1,0,0,1,Low Value
2631,16586,-249,8,463.95,1,0,0,1,Low Value
2632,16587,-232,13,225.15,1,0,0,1,Low Value
2633,16598,-277,11,140.7,1,0,0,1,Low Value
2634,16610,-219,6,75.66,1,0,0,1,Low Value
2635,16617,-236,5,151.85,1,0,0,1,Low Value
2636,16619,-254,16,204.41,1,0,0,1,Low Value
2637,16623,-246,5,129.45,1,0,0,1,Low Value
2638,16625,-274,23,333.08,1,0,0,1,Low Value
2639,16634,-223,9,217.9,1,0,0,1,Low Value
2640,16643,-246,27,487.51,1,0,0,1,Low Value
2641,16692,-256,3,1276.0,1,0,0,1,Low Value
2642,16697,-241,21,112.75,1,0,0,1,Low Value
2643,16698,-227,5,1998.0,1,0,0,1,Low Value
2644,16714,-219,94,911.53,1,0,0,1,Low Value
2645,16716,-267,3,319.8000000000001,1,0,0,1,Low Value
2646,16721,-262,37,292.47,1,0,0,1,Low Value
2647,16756,-215,13,239.4,1,0,0,1,Low Value
2648,16766,-273,34,1145.6,1,0,0,1,Low Value
2649,16769,-260,40,380.39,1,0,0,1,Low Value
2650,16792,-282,12,110.38000000000001,1,0,0,1,Low Value
2651,16823,-227,38,358.38,1,0,0,1,Low Value
2652,16834,-228,24,413.46,1,0,0,1,Low Value
2653,16913,-290,8,113.44,1,0,0,1,Low Value
2654,16917,-277,9,391.52,1,0,0,1,Low Value
2655,16943,-212,33,816.73,1,0,0,1,Low Value
2656,16947,-236,21,406.48,1,0,0,1,Low Value
2657,16957,-239,16,416.64,1,0,0,1,Low Value
2658,16965,-227,26,201.19,1,0,0,1,Low Value
2659,16976,-267,2,251.51999999999998,1,0,0,1,Low Value
2660,16980,-255,87,1078.96,1,0,0,1,Low Value
2661,16990,-219,1,179.0,1,0,0,1,Low Value
2662,16997,-288,12,702.0,1,0,0,1,Low Value
2663,17035,-246,32,388.33,1,0,0,1,Low Value
2664,17060,-266,5,234.24,1,0,0,1,Low Value
2665,17102,-262,1,25.5,1,0,0,1,Low Value
2666,17117,-288,9,116.19999999999999,1,0,0,1,Low Value
2667,17120,-233,18,307.46,1,0,0,1,Low Value
2668,17138,-276,24,380.5,1,0,0,1,Low Value
2669,17140,-247,20,465.32,1,0,0,1,Low Value
2670,17142,-239,15,579.0,1,0,0,1,Low Value
2671,17165,-284,10,158.68,1,0,0,1,Low Value
2672,17171,-289,16,224.91,1,0,0,1,Low Value
2673,17174,-218,4,59.9,1,0,0,1,Low Value
2674,17176,-202,15,306.13,1,0,0,1,Low Value
2675,17187,-227,10,203.95,1,0,0,1,Low Value
2676,17194,-274,29,262.62,1,0,0,1,Low Value
2677,17212,-253,4,226.85,1,0,0,1,Low Value
2678,17217,-234,9,113.5,1,0,0,1,Low Value
2679,17230,-264,73,3466.67,1,0,0,1,Low Value
2680,17245,-205,9,171.45,1,0,0,1,Low Value
2681,17263,-208,23,63.440000000000005,1,0,0,1,Low Value
2682,17277,-228,69,1065.3500000000001,1,0,0,1,Low Value
2683,17278,-241,15,246.04,1,0,0,1,Low Value
2684,17325,-280,6,96.8,1,0,0,1,Low Value
2685,17362,-239,35,312.23,1,0,0,1,Low Value
2686,17367,-238,34,168.4,1,0,0,1,Low Value
2687,17374,-219,28,495.77,1,0,0,1,Low Value
2688,17394,-219,4,203.86999999999998,1,0,0,1,Low Value
2689,17438,-247,19,378.3,1,0,0,1,Low Value
2690,17443,-220,1,534.24,1,0,0,1,Low Value
2691,17455,-204,8,131.7,1,0,0,1,Low Value
2692,17486,-261,24,396.87,1,0,0,1,Low Value
2693,17492,-248,12,374.57,1,0,0,1,Low Value
2694,17499,-290,40,622.88,1,0,0,1,Low Value
2695,17501,-221,18,288.6,1,0,0,1,Low Value
2696,17507,-262,88,605.58,1,0,0,1,Low Value
2697,17508,-281,22,387.31,1,0,0,1,Low Value
2698,17535,-280,13,164.4,1,0,0,1,Low Value
2699,17542,-270,25,170.75,1,0,0,1,Low Value
2700,17548,-218,17,-141.48,1,0,0,1,Low Value
2701,17556,-206,6,157.9,1,0,0,1,Low Value
2702,17574,-243,8,185.65,1,0,0,1,Low Value
2703,17580,-253,45,215.72,1,0,0,1,Low Value
2704,17582,-236,29,175.27,1,0,0,1,Low Value
2705,17597,-214,55,2044.3700000000001,1,0,0,1,Low Value
2706,17601,-239,9,116.00999999999999,1,0,0,1,Low Value
2707,17604,-217,63,309.36,1,0,0,1,Low Value
2708,17639,-276,7,108.5,1,0,0,1,Low Value
2709,17646,-219,54,995.6600000000001,1,0,0,1,Low Value
2710,17654,-277,22,117.55,1,0,0,1,Low Value
2711,17670,-228,11,205.7,1,0,0,1,Low Value
2712,17678,-264,16,298.11,1,0,0,1,Low Value
2713,17697,-236,19,338.95,1,0,0,1,Low Value
2714,17698,-261,8,154.95,1,0,0,1,Low Value
2715,17701,-253,24,417.95,1,0,0,1,Low Value
2716,17718,-232,6,139.35,1,0,0,1,Low Value
2717,17746,-235,8,98.8,1,0,0,1,Low Value
2718,17763,-263,1,15.0,1,0,0,1,Low Value
2719,17775,-255,3,56.4,1,0,0,1,Low Value
2720,17789,-281,14,225.9,1,0,0,1,Low Value
2721,17849,-218,26,605.8000000000001,1,0,0,1,Low Value
2722,17871,-205,10,155.9,1,0,0,1,Low Value
2723,17889,-212,21,203.87,1,0,0,1,Low Value
2724,17893,-225,16,112.25,1,0,0,1,Low Value
2725,17906,-247,12,72.9,1,0,0,1,Low Value
2726,17923,-282,1,207.50000000000003,1,0,0,1,Low Value
2727,17946,-233,20,149.57999999999998,1,0,0,1,Low Value
2728,17956,-249,1,12.75,1,0,0,1,Low Value
2729,17970,-211,31,582.59,1,0,0,1,Low Value
2730,17972,-242,31,136.04,1,0,0,1,Low Value
2731,17990,-237,29,630.84,1,0,0,1,Low Value
2732,17991,-225,5,93.35,1,0,0,1,Low Value
2733,17995,-282,2,76.1,1,0,0,1,Low Value
2734,18009,-235,33,252.24,1,0,0,1,Low Value
2735,18010,-257,14,174.8,1,0,0,1,Low Value
2736,18048,-203,7,172.29000000000002,1,0,0,1,Low Value
2737,18056,-288,19,363.65,1,0,0,1,Low Value
2738,18068,-289,1,101.69999999999999,1,0,0,1,Low Value
2739,18071,-258,25,453.0,1,0,0,1,Low Value
2740,18078,-217,29,336.13,1,0,0,1,Low Value
2741,18086,-274,7,101.34,1,0,0,1,Low Value
2742,18108,-249,19,264.65,1,0,0,1,Low Value
2743,18114,-290,28,220.1,1,0,0,1,Low Value
2744,18120,-214,17,111.15,1,0,0,1,Low Value
2745,18129,-243,14,112.55000000000001,1,0,0,1,Low Value
2746,18133,-211,2,715.4999999999999,1,0,0,1,Low Value
2747,18183,-218,44,600.52,1,0,0,1,Low Value
2748,18185,-249,17,304.25,1,0,0,1,Low Value
2749,18191,-262,7,207.79999999999998,1,0,0,1,Low Value
